Date,Open,High,Low,Close,Volume,volume_outlier,volume_zero_flag,days_since_prev,gap_flag
2016-04-04,4839.958398539008,4864.7474717713885,4838.790475293552,4849.98681640625,37038800,False,False,3.0,False
2016-04-05,4848.658561935439,4883.493144418925,4842.973724473912,4857.8828125,33922100,False,False,1.0,False
2016-04-06,4862.87178318708,4878.810127746515,4861.389907264589,4868.04052734375,47514100,False,False,1.0,False
2016-04-07,4884.644824707805,4900.275075670711,4858.310888826468,4867.095703125,49260900,False,False,1.0,False
2016-04-08,4839.464142104644,4862.615583183689,4829.256532285204,4846.51513671875,42326600,False,False,1.0,False
2016-04-11,4833.166649810842,4843.441151795188,4766.629203466937,4786.78759765625,33211700,False,False,3.0,False
2016-04-12,4788.235488511373,4829.38525390625,4776.795992398073,4829.38525390625,37252800,False,False,1.0,False
2016-04-13,4846.789297171885,4856.40269236507,4831.386088366999,4852.81591796875,67431700,False,False,1.0,False
2016-04-14,4872.03633972826,4873.23844135163,4814.65869140625,4814.65869140625,44628800,False,False,1.0,False
2016-04-15,4834.712938373636,4838.828012782721,4792.952842970186,4823.38037109375,36074500,False,False,1.0,False
2016-04-18,4812.3912168333245,4865.34521484375,4800.077730232323,4865.34521484375,3041610200,True,False,3.0,False
2016-04-19,4875.308355723786,4886.308904270955,4864.701834814325,4881.740234375,44507100,False,False,1.0,False
2016-04-20,4876.063978175615,4882.948963904071,4857.5329616979125,4876.40625,44144900,False,False,1.0,False
2016-04-21,4884.731664461014,4906.637061468944,4884.652565978594,4902.89892578125,38051900,False,False,1.0,False
2016-04-22,4898.535291513049,4917.397349863323,4883.69163134617,4914.54541015625,39258200,False,False,1.0,False
2016-04-25,4920.211273370972,4920.211273370972,4863.145624015016,4878.671875,42334500,False,False,3.0,False
2016-04-26,4865.960374814965,4866.195228948725,4788.188501659657,4813.9052734375,38074400,False,False,1.0,False
2016-04-27,4807.498551103032,4845.46923828125,4803.02167491214,4845.46923828125,47033900,False,False,1.0,False
2016-04-28,4861.760701968716,4876.980811870459,4830.498736850054,4848.201171875,47575300,False,False,1.0,False
2016-04-29,4839.177703867012,4839.436482848942,4818.667272368994,4838.39453125,37300400,False,False,1.0,False
2016-05-02,4828.775075989871,4835.334879440842,4770.371585867958,4808.1318359375,31240600,False,False,3.0,False
2016-05-03,4818.786848615971,4833.803354873349,4805.843992239104,4812.0771484375,3420718900,True,False,1.0,False
2016-05-04,4808.466850628392,4822.40771484375,4765.22487957541,4822.40771484375,37196200,False,False,1.0,False
2016-05-09,4808.334124885195,4812.703095714412,4745.316554470258,4749.13037109375,32668900,False,False,5.0,True
2016-05-10,4749.337931830422,4766.52818012797,4728.354862537751,4762.9296875,31662200,False,False,1.0,False
2016-05-11,4780.951905343739,4811.411656053081,4770.181328899501,4799.77685546875,27307500,False,False,1.0,False
2016-05-12,4795.550099999088,4824.996219129223,4792.021428795376,4803.134765625,30551600,False,False,1.0,False
2016-05-13,4801.004809377784,4802.816750488964,4745.724248702294,4761.529296875,34288500,False,False,1.0,False
2016-05-16,4745.289008093155,4748.632627659065,4720.059035279297,4731.37744140625,29534000,False,False,3.0,False
2016-05-17,4736.981621795221,4744.963244692808,4717.0761466445,4728.9716796875,34494500,False,False,1.0,False
2016-05-18,4721.711911574603,4742.886867280476,4713.532054699937,4734.17236328125,36940600,False,False,1.0,False
2016-05-19,4733.287923773051,4739.1397467709,4691.388187541311,4704.03369140625,30558600,False,False,1.0,False
2016-05-20,4698.785169662607,4722.095298942669,4690.375828496932,4711.69482421875,29906000,False,False,1.0,False
2016-05-23,4714.493315285933,4743.4775390625,4714.493315285933,4743.4775390625,27747200,False,False,3.0,False
2016-05-24,4737.978916304607,4750.175219566742,4710.60205078125,4710.60205078125,33466000,False,False,1.0,False
2016-05-25,4733.703179752568,4772.79150390625,4733.367743574223,4772.79150390625,36892200,False,False,1.0,False
2016-05-26,4777.380643908473,4784.473629100606,4761.274338234013,4784.37841796875,30609400,False,False,1.0,False
2016-05-27,4782.26199937281,4814.54345703125,4778.35394844491,4814.54345703125,3112906900,True,False,1.0,False
2016-05-30,4818.866384385431,4844.935192575001,4816.882086723233,4835.8447265625,36790900,False,False,3.0,False
2016-05-31,4833.529325130435,4836.183518524475,4792.014342142632,4796.68212890625,42407700,False,False,1.0,False
2016-06-01,4801.666023450493,4851.552264193326,4800.52104851101,4839.4794921875,27373000,False,False,1.0,False
2016-06-02,4836.3167669640125,4860.673729719391,4833.037109375,4833.037109375,28193100,False,False,1.0,False
2016-06-03,4845.234217588648,4861.1105526184165,4838.89462065094,4853.73291015625,2607634700,True,False,1.0,False
2016-06-06,4862.378742709273,4895.83447265625,4860.438876756568,4895.83447265625,31677400,False,False,3.0,False
2016-06-07,4908.054223887978,4933.796875,4907.315971351487,4933.796875,42211700,False,False,1.0,False
2016-06-08,4927.902363519922,4939.905802399264,4892.437435802666,4915.86962890625,37066100,False,False,1.0,False
2016-06-09,4912.816460635786,4918.972470862116,4876.60400390625,4876.60400390625,43300300,False,False,1.0,False
2016-06-10,4882.084603740542,4887.397384935081,4847.8671875,4847.8671875,77424800,False,False,1.0,False
2016-06-13,4837.831809859969,4837.831809859969,4807.0390625,4807.0390625,67373300,False,False,3.0,False
2016-06-14,4797.433549312354,4833.209013505484,4792.3487861167205,4821.40234375,62010100,False,False,1.0,False
2016-06-15,4811.038714338528,4814.63671875,4788.89943980611,4814.63671875,53712900,False,False,1.0,False
2016-06-16,4819.047174637847,4829.26308534995,4801.6850578758285,4814.20361328125,39908400,False,False,1.0,False
2016-06-17,4825.539428590635,4837.841684640618,4806.408336490681,4834.955078125,42528600,False,False,1.0,False
2016-06-20,4849.502490850377,4863.341796875,4828.400283431587,4863.341796875,43916600,False,False,3.0,False
2016-06-21,4873.2492288035855,4889.26471853462,4868.037517654868,4878.52392578125,51514400,False,False,1.0,False
2016-06-22,4876.682417610173,4899.008697785398,4876.682417610173,4896.66162109375,57228200,False,False,1.0,False
2016-06-23,4896.60508076808,4899.306147384185,4855.861551330705,4874.119140625,53476900,False,False,1.0,False
2016-06-24,4877.856219586458,4884.6049805936655,4754.172064287601,4834.380859375,57226600,False,False,1.0,False
2016-06-27,4803.8586692467525,4846.229088182766,4795.775976455183,4835.86328125,38717800,False,False,3.0,False
2016-06-28,4835.940756112618,4890.414710933593,4835.244005877069,4881.98095703125,47765500,False,False,1.0,False
2016-06-29,4905.787065035536,4979.9111328125,4905.787065035536,4979.9111328125,40998400,False,False,1.0,False
2016-06-30,4999.683756703671,5033.046718797039,4996.200981808135,5016.4521484375,54961500,False,False,1.0,False
2016-07-01,5027.421648715372,5039.490026978724,4971.3876953125,4971.3876953125,40459000,False,False,1.0,False
2016-07-11,5021.047757680587,5080.105517896826,5018.200700512046,5068.82177734375,42889500,False,False,10.0,True
2016-07-12,5091.967083309249,5119.928886888752,5075.362748352062,5099.3349609375,58326000,False,False,1.0,False
2016-07-13,5112.786947649029,5133.7333984375,5090.389869697561,5133.7333984375,58783300,False,False,1.0,False
2016-07-14,5125.485665173126,5130.83116034582,5080.831152338469,5083.34130859375,52550300,False,False,1.0,False
2016-07-15,5090.050581621294,5130.138862480881,5090.050581621294,5109.97900390625,49941000,False,False,1.0,False
2016-07-18,5107.717557809314,5131.505696033079,5092.955924333963,5127.3017578125,49213200,False,False,3.0,False
2016-07-19,5132.701751894003,5193.695467742234,5132.701751894003,5172.62841796875,52188500,False,False,1.0,False
2016-07-20,5185.392364626992,5242.619140625,5185.392364626992,5242.619140625,51072100,False,False,1.0,False
2016-07-21,5246.095537841898,5268.662041984045,5213.785760729121,5216.77001953125,63172100,False,False,1.0,False
2016-07-22,5214.966099950914,5215.32790228422,5179.421584080441,5197.048828125,40604200,False,False,1.0,False
2016-07-25,5201.245870172012,5226.903563279163,5197.602945506034,5220.5986328125,37450800,False,False,3.0,False
2016-07-26,5218.062738865306,5231.296109812356,5200.420360072191,5224.19140625,50637700,False,False,1.0,False
2016-07-27,5245.199856378383,5301.724025703099,5245.199856378383,5274.15576171875,49296300,False,False,1.0,False
2016-07-28,5278.291821139323,5299.0068359375,5255.261466686854,5299.0068359375,55657300,False,False,1.0,False
2016-07-29,5300.692494357964,5333.913368565125,5215.791015625,5215.791015625,68556100,False,False,1.0,False
2016-08-01,5280.0046289388965,5368.043197429545,5279.380629767852,5361.36767578125,62344100,False,False,3.0,False
2016-08-02,5356.696929078574,5386.353976013575,5356.21940863237,5373.11376953125,63205300,False,False,1.0,False
2016-08-03,5367.375366125917,5383.28783358029,5331.118962833743,5351.669921875,59763500,False,False,1.0,False
2016-08-04,5364.799661534473,5389.398800281276,5357.406395047025,5373.6533203125,56277200,False,False,1.0,False
2016-08-05,5379.902440795504,5427.306845905865,5377.209674499117,5420.03515625,57902200,False,False,1.0,False
2016-08-08,5434.99457732077,5458.7666015625,5427.05689789715,5458.7666015625,61349000,False,False,3.0,False
2016-08-09,5459.681365391621,5476.006901318258,5428.46676101939,5440.0810546875,69806100,False,False,1.0,False
2016-08-10,5439.546260203454,5456.911795768643,5405.680878061355,5423.73828125,88003800,False,False,1.0,False
2016-08-11,5437.880119649689,5455.587438179607,5397.101921842843,5418.876953125,88527100,False,False,1.0,False
2016-08-12,5432.620391243069,5448.85169250979,5366.131770520076,5376.986328125,46370500,False,False,1.0,False
2016-08-15,5389.808814344769,5396.738719826173,5296.38521222356,5320.353515625,56913800,False,False,3.0,False
2016-08-16,5341.725775783862,5377.212184922549,5338.432935441655,5371.63671875,43406600,False,False,1.0,False
2016-08-18,5387.556576599763,5461.23779296875,5385.912597569813,5461.23779296875,51925600,False,False,2.0,False
2016-08-19,5467.800714680716,5470.766419751245,5415.82470703125,5415.82470703125,46129700,False,False,1.0,False
2016-08-22,5425.685108297085,5434.980645431762,5398.585087413275,5426.9638671875,64659600,False,False,3.0,False
2016-08-23,5433.824050680561,5438.288720976883,5350.858035651975,5416.9296875,59172200,False,False,1.0,False
2016-08-24,5406.59461701549,5418.238206526933,5385.033444992351,5403.78173828125,55692400,False,False,1.0,False
2016-08-25,5413.780855890509,5453.904296875,5412.317533842337,5453.904296875,48041800,False,False,1.0,False
2016-08-26,5453.855363356684,5456.425575709179,5419.531017200149,5438.619140625,63101200,False,False,1.0,False
2016-08-29,5424.934402415745,5426.007602744231,5347.842194469888,5370.5546875,54184900,False,False,3.0,False
2016-08-30,5368.3571788642175,5388.428664044903,5336.503436972063,5362.107421875,56546900,False,False,1.0,False
2016-08-31,5354.914778259211,5398.950174966223,5353.082818259602,5385.87255859375,49524600,False,False,1.0,False
2016-09-01,5368.3072723106025,5376.433909288507,5319.877027465534,5334.33935546875,47156400,False,False,1.0,False
2016-09-02,5323.366395656309,5359.700921329649,5322.835166297937,5353.2529296875,46566900,False,False,1.0,False
2016-09-05,5378.415660460966,5396.706940712384,5347.384641692653,5356.74560546875,49406800,False,False,3.0,False
2016-09-06,5362.835802152392,5372.998491803502,5342.34978458289,5371.88671875,41155400,False,False,1.0,False
2016-09-07,5382.00729063398,5392.876984695196,5357.313427677103,5381.14453125,37206200,False,False,1.0,False
2016-09-08,5382.853048213972,5383.326174292532,5364.40064288794,5370.86865234375,41376500,False,False,1.0,False
2016-09-09,5355.133854311495,5358.297793377161,5281.7109375,5281.7109375,43296700,False,False,1.0,False
2016-09-13,5265.90379331486,5268.333874450702,5211.663230063991,5215.36376953125,43786000,False,False,4.0,False
2016-09-14,5188.196105988779,5189.156029581107,5127.968468635171,5145.837890625,50757500,False,False,1.0,False
2016-09-15,5160.547060748498,5270.283509535424,5158.526143362752,5265.61376953125,45898400,False,False,1.0,False
2016-09-16,5287.216031775788,5304.883312698764,5252.050408665171,5267.56396484375,47385800,False,False,1.0,False
2016-09-19,5288.91582661416,5331.766206425197,5285.930103200064,5321.63330078125,33639200,False,False,3.0,False
2016-09-20,5323.091964930167,5336.04361004766,5298.0719411513965,5302.287109375,54051100,False,False,1.0,False
2016-09-21,5295.676623249357,5347.791781625184,5274.979675186914,5342.3837890625,46464800,False,False,1.0,False
2016-09-22,5382.111247976657,5411.401123198715,5368.352018068048,5380.052734375,47353800,False,False,1.0,False
2016-09-23,5375.502954360195,5388.69873046875,5355.716614131413,5388.69873046875,43903000,False,False,1.0,False
2016-09-26,5374.951253739718,5375.669975805911,5336.810646266368,5351.93115234375,37701800,False,False,3.0,False
2016-09-27,5336.338193658768,5419.39306640625,5295.452089744499,5419.39306640625,50958300,False,False,1.0,False
2016-09-28,5390.551637273883,5432.772651903889,5382.0265781167,5425.1259765625,67191800,False,False,1.0,False
2016-09-29,5442.611880731671,5474.093562661822,5431.7451171875,5431.7451171875,69425300,False,False,1.0,False
2016-09-30,5412.172951238525,5437.753985947996,5364.59521484375,5364.59521484375,53630200,False,False,1.0,False
2016-10-03,5403.649795501636,5463.70263671875,5403.649795501636,5463.70263671875,53888800,False,False,3.0,False
2016-10-04,5475.419304298067,5482.628007577285,5460.496058089317,5472.103515625,53748000,False,False,1.0,False
2016-10-05,5457.785655944285,5459.952563806089,5399.0120642253005,5420.43701171875,65033700,False,False,1.0,False
2016-10-06,5428.241932354671,5447.045888262889,5389.876237520747,5409.1337890625,71799300,False,False,1.0,False
2016-10-07,5403.624448697868,5408.986056228756,5363.2612750564895,5376.939453125,59414300,False,False,1.0,False
2016-10-10,5370.794037869995,5396.937064031135,5352.60871001441,5360.61962890625,64774600,False,False,3.0,False
2016-10-11,5372.477901419201,5385.548193471939,5344.863741856473,5381.78759765625,84864400,False,False,1.0,False
2016-10-12,5364.143076487666,5380.351429423672,5350.183659375953,5364.40185546875,55480600,False,False,1.0,False
2016-10-13,5368.007705598437,5384.345448127165,5339.275914584928,5340.19189453125,52638100,False,False,1.0,False
2016-10-14,5338.490177585573,5408.559224028306,5331.87227145218,5399.67431640625,55367700,False,False,1.0,False
2016-10-17,5390.751240654756,5422.138203315326,5386.011678926987,5410.0927734375,61546400,False,False,3.0,False
2016-10-18,5424.457728965768,5446.617022382055,5422.705844055279,5429.83642578125,62742900,False,False,1.0,False
2016-10-19,5436.068285821121,5445.587934974488,5401.9436369352015,5409.07763671875,116737500,False,False,1.0,False
2016-10-20,5409.629213183442,5423.132717980228,5395.136479983476,5403.529296875,201336300,True,False,1.0,False
2016-10-21,5407.0733018593255,5416.7912749636525,5395.262617469005,5409.08251953125,79093700,False,False,1.0,False
2016-10-24,5415.316569857849,5433.179810018519,5411.720485020256,5420.83740234375,81119800,False,False,3.0,False
2016-10-25,5425.945938078957,5436.0437829928205,5397.66064453125,5397.66064453125,85020700,False,False,1.0,False
2016-10-26,5387.610063679776,5406.4906071940895,5381.614070239315,5399.5888671875,198835200,True,False,1.0,False
2016-10-27,5405.69580078125,5427.52685546875,5403.85888671875,5416.8359375,333149600,True,False,1.0,False
2016-10-28,5414.5087890625,5426.26416015625,5402.42919921875,5410.26904296875,109309200,False,False,1.0,False
2016-10-31,5413.56884765625,5429.06787109375,5406.0068359375,5422.5419921875,135128600,False,False,3.0,False
2016-11-01,5430.7451171875,5439.02783203125,5415.02978515625,5416.0068359375,80147600,False,False,1.0,False
2016-11-02,5415.02197265625,5420.35888671875,5393.5068359375,5405.455078125,95507600,False,False,1.0,False
2016-11-03,5395.87109375,5402.046875,5329.501953125,5329.501953125,71645500,False,False,1.0,False
2016-11-04,5310.7822265625,5362.66015625,5303.35986328125,5362.66015625,63398900,False,False,1.0,False
2016-11-07,5361.02392578125,5395.3251953125,5341.86181640625,5386.2080078125,83980500,False,False,3.0,False
2016-11-08,5407.38916015625,5476.07177734375,5407.38916015625,5470.68115234375,9734142100,True,False,1.0,False
2016-11-09,5478.0341796875,5491.701171875,5345.1279296875,5414.32080078125,107152200,False,False,1.0,False
2016-11-10,5444.041015625,5482.10595703125,5443.73388671875,5450.30615234375,86519300,False,False,1.0,False
2016-11-11,5380.64111328125,5380.68505859375,5231.97119140625,5231.97119140625,9788202500,True,False,1.0,False
2016-11-14,5194.9267578125,5196.7841796875,5043.35107421875,5115.73876953125,91613700,False,False,3.0,False
2016-11-15,5121.47802734375,5169.35693359375,5073.419921875,5078.5009765625,76584600,False,False,1.0,False
2016-11-16,5112.49609375,5201.1728515625,5112.49609375,5185.46484375,80425400,False,False,1.0,False
2016-11-17,5180.48193359375,5202.31494140625,5162.81201171875,5193.01513671875,75311800,False,False,1.0,False
2016-11-18,5195.076171875,5196.9091796875,5139.205078125,5170.10888671875,71630400,False,False,1.0,False
2016-11-21,5150.826171875,5158.76318359375,5130.44287109375,5148.31884765625,91116600,False,False,3.0,False
2016-11-22,5140.658203125,5204.673828125,5140.51904296875,5204.673828125,97703800,False,False,1.0,False
2016-11-23,5192.34619140625,5211.99609375,5182.34521484375,5211.99609375,86828200,False,False,1.0,False
2016-11-24,5179.22216796875,5194.244140625,5102.4208984375,5107.623046875,78976000,False,False,1.0,False
2016-11-25,5097.10791015625,5129.7529296875,5096.6708984375,5122.10400390625,84213300,False,False,1.0,False
2016-11-28,5111.423828125,5120.86181640625,5091.60986328125,5114.57177734375,121168300,False,False,3.0,False
2016-11-29,5108.751953125,5164.580078125,5108.751953125,5136.6669921875,124696800,False,False,1.0,False
2016-11-30,5148.908203125,5182.14208984375,5146.52490234375,5148.91015625,116497500,False,False,1.0,False
2016-12-01,5168.6337890625,5211.921875,5168.06884765625,5198.7548828125,109410600,False,False,1.0,False
2016-12-02,5207.91796875,5250.2919921875,5199.14208984375,5245.9560546875,77029900,False,False,1.0,False
2016-12-05,5239.89697265625,5280.32177734375,5239.89697265625,5268.30810546875,69209000,False,False,3.0,False
2016-12-06,5279.98388671875,5288.9140625,5259.19384765625,5272.96484375,66277100,False,False,1.0,False
2016-12-07,5272.10009765625,5273.51513671875,5229.7978515625,5265.3681640625,60338200,False,False,1.0,False
2016-12-08,5268.23876953125,5303.73388671875,5263.43505859375,5303.73388671875,65715900,False,False,1.0,False
2016-12-09,5297.5498046875,5308.1259765625,5284.76611328125,5308.1259765625,49814700,False,False,1.0,False
2016-12-13,5296.19189453125,5300.7177734375,5264.73779296875,5293.619140625,53794200,False,False,4.0,False
2016-12-14,5287.19287109375,5306.3369140625,5259.68115234375,5262.81689453125,51760500,False,False,1.0,False
2016-12-15,5230.56494140625,5266.06103515625,5210.6328125,5254.36181640625,64359300,False,False,1.0,False
2016-12-16,5260.1259765625,5263.005859375,5231.65185546875,5231.65185546875,58386700,False,False,1.0,False
2016-12-19,5224.07080078125,5240.4267578125,5190.93310546875,5191.912109375,60026700,False,False,3.0,False
2016-12-20,5179.18212890625,5194.72900390625,5142.39306640625,5162.47705078125,71959000,False,False,1.0,False
2016-12-21,5179.02587890625,5188.94580078125,5111.39208984375,5111.39208984375,54114100,False,False,1.0,False
2016-12-22,5114.39697265625,5120.35693359375,5032.9140625,5042.8701171875,52470700,False,False,1.0,False
2016-12-23,5036.2880859375,5078.23095703125,5022.84814453125,5027.7041015625,51530100,False,False,1.0,False
2016-12-27,5028.35595703125,5112.77587890625,5028.19921875,5102.9541015625,56151600,False,False,4.0,False
2016-12-28,5140.13623046875,5213.27001953125,5139.76904296875,5209.44482421875,52440100,False,False,1.0,False
2016-12-29,5205.27099609375,5311.615234375,5200.26513671875,5302.56591796875,54184200,False,False,1.0,False
2016-12-30,5307.365234375,5334.787109375,5296.7109375,5296.7109375,60042700,False,False,1.0,False
2017-01-03,5290.38818359375,5292.18115234375,5246.85205078125,5275.97119140625,33217000,False,False,4.0,False
2017-01-04,5270.01611328125,5312.9560546875,5249.23388671875,5301.18310546875,53111300,False,False,1.0,False
2017-01-05,5302.6328125,5328.490234375,5302.6328125,5325.50390625,77219400,False,False,1.0,False
2017-01-06,5321.7451171875,5350.2451171875,5318.384765625,5347.02197265625,71615300,False,False,1.0,False
2017-01-09,5350.8798828125,5360.06103515625,5307.5849609375,5316.36376953125,97010200,False,False,3.0,False
2017-01-10,5330.01513671875,5331.1328125,5292.06298828125,5309.923828125,70792500,False,False,1.0,False
2017-01-11,5316.15185546875,5322.97900390625,5301.23681640625,5301.23681640625,84703100,False,False,1.0,False
2017-01-12,5301.0361328125,5322.419921875,5292.75,5292.75,100764000,False,False,1.0,False
2017-01-13,5299.05078125,5310.419921875,5272.98291015625,5272.98291015625,70293600,False,False,1.0,False
2017-01-16,5283.6181640625,5291.49609375,5270.01123046875,5270.01123046875,73077600,False,False,3.0,False
2017-01-17,5266.9228515625,5287.1240234375,5265.60205078125,5266.93798828125,86901800,False,False,1.0,False
2017-01-18,5273.2939453125,5294.7841796875,5273.2939453125,5294.7841796875,113444600,False,False,1.0,False
2017-01-19,5302.2109375,5309.9521484375,5288.5771484375,5298.9482421875,85392800,False,False,1.0,False
2017-01-20,5290.56298828125,5293.0810546875,5243.74609375,5254.31103515625,153081800,True,False,1.0,False
2017-01-23,5250.634765625,5265.44287109375,5228.2861328125,5250.9677734375,147556800,False,False,3.0,False
2017-01-24,5267.73388671875,5297.4912109375,5267.73388671875,5292.087890625,147150800,False,False,1.0,False
2017-01-25,5302.8740234375,5310.6689453125,5287.1259765625,5293.7822265625,269423400,True,False,1.0,False
2017-01-26,5305.11376953125,5327.509765625,5291.43603515625,5317.6328125,190768100,True,False,1.0,False
2017-01-27,5304.9638671875,5321.68017578125,5297.2548828125,5312.83984375,142739500,False,False,1.0,False
2017-01-30,5321.55419921875,5331.51611328125,5302.662109375,5302.662109375,193337900,True,False,3.0,False
2017-01-31,5316.6689453125,5321.35498046875,5294.10302734375,5294.10302734375,191451600,True,False,1.0,False
2017-02-01,5319.94384765625,5341.48095703125,5317.4951171875,5327.1611328125,256731400,True,False,1.0,False
2017-02-02,5327.02001953125,5353.712890625,5326.98681640625,5353.712890625,165664500,True,False,1.0,False
2017-02-03,5355.27197265625,5366.44384765625,5354.58984375,5360.76708984375,13055400,False,False,1.0,False
2017-02-06,5369.52197265625,5395.9951171875,5369.44189453125,5395.9951171875,153355200,True,False,3.0,False
2017-02-07,5387.64794921875,5396.09912109375,5380.59814453125,5381.47509765625,171422900,True,False,1.0,False
2017-02-08,5380.10986328125,5382.0732421875,5349.462890625,5361.087890625,325033400,True,False,1.0,False
2017-02-09,5366.34423828125,5384.9560546875,5363.46923828125,5372.0771484375,258337100,True,False,1.0,False
2017-02-10,5378.916015625,5400.171875,5371.6689453125,5371.6689453125,167200000,True,False,1.0,False
2017-02-13,5396.56298828125,5418.3759765625,5388.67822265625,5409.55615234375,182414000,True,False,3.0,False
2017-02-14,5402.55810546875,5409.35498046875,5370.494140625,5380.669921875,142907500,False,False,1.0,False
2017-02-16,5389.06884765625,5395.27880859375,5357.7119140625,5377.998046875,218393700,True,False,2.0,False
2017-02-17,5366.85400390625,5370.3310546875,5340.85791015625,5350.93212890625,179271900,True,False,1.0,False
2017-02-20,5358.5517578125,5373.091796875,5351.01806640625,5359.2880859375,107921200,False,False,3.0,False
2017-02-21,5363.61376953125,5375.69580078125,5336.8349609375,5340.990234375,209661500,True,False,1.0,False
2017-02-22,5353.10693359375,5360.4140625,5331.43115234375,5358.68310546875,189512900,True,False,1.0,False
2017-02-23,5348.35888671875,5373.63818359375,5347.85791015625,5372.748046875,174887600,True,False,1.0,False
2017-02-24,5371.01708984375,5391.259765625,5370.7890625,5385.90576171875,116360700,False,False,1.0,False
2017-02-27,5387.81689453125,5393.662109375,5368.4228515625,5382.8740234375,102443500,False,False,3.0,False
2017-02-28,5390.3427734375,5405.7900390625,5386.69189453125,5386.69189453125,82270600,False,False,1.0,False
2017-03-01,5389.16796875,5392.7919921875,5350.91015625,5363.05615234375,80795600,False,False,1.0,False
2017-03-02,5394.72705078125,5431.1728515625,5394.72705078125,5408.25390625,74167000,False,False,1.0,False
2017-03-03,5402.580078125,5410.90283203125,5384.7890625,5391.21484375,106883400,False,False,1.0,False
2017-03-06,5398.0517578125,5409.81689453125,5386.8251953125,5409.81689453125,102030600,False,False,3.0,False
2017-03-07,5416.02099609375,5427.9072265625,5386.32080078125,5402.615234375,96160400,False,False,1.0,False
2017-03-08,5407.52978515625,5415.23095703125,5390.0068359375,5393.76416015625,72878500,False,False,1.0,False
2017-03-09,5393.93896484375,5405.587890625,5386.9970703125,5402.38623046875,69424400,False,False,1.0,False
2017-03-10,5414.9150390625,5415.72216796875,5369.7529296875,5390.6767578125,79484800,False,False,1.0,False
2017-03-13,5389.201171875,5409.3720703125,5386.3427734375,5409.3720703125,70965500,False,False,3.0,False
2017-03-14,5415.9501953125,5449.76318359375,5412.9619140625,5431.5849609375,82241800,False,False,1.0,False
2017-03-15,5433.68017578125,5447.48583984375,5424.51611328125,5432.380859375,75739600,False,False,1.0,False
2017-03-16,5461.912109375,5518.2412109375,5458.419921875,5518.2412109375,79972200,False,False,1.0,False
2017-03-17,5539.81884765625,5557.97509765625,5499.38720703125,5540.43212890625,87948800,False,False,1.0,False
2017-03-20,5552.39404296875,5566.93212890625,5510.27490234375,5533.9921875,83916000,False,False,3.0,False
2017-03-21,5541.0458984375,5554.44384765625,5525.97705078125,5543.0927734375,78762300,False,False,1.0,False
2017-03-22,5512.72900390625,5534.0927734375,5486.85107421875,5534.0927734375,81597500,False,False,1.0,False
2017-03-23,5539.63818359375,5576.66796875,5532.64794921875,5563.7587890625,71128500,False,False,1.0,False
2017-03-24,5565.6240234375,5581.18310546875,5546.83203125,5567.1337890625,64734100,False,False,1.0,False
2017-03-27,5557.9248046875,5567.43115234375,5531.326171875,5541.2021484375,62855600,False,False,3.0,False
2017-03-29,5552.783203125,5592.77490234375,5552.783203125,5592.509765625,72492200,False,False,2.0,False
2017-03-30,5581.1162109375,5592.9521484375,5555.3671875,5592.9521484375,98370200,False,False,1.0,False
2017-03-31,5589.52392578125,5606.02490234375,5568.10595703125,5568.10595703125,73764600,False,False,1.0,False
2017-04-03,5583.34521484375,5616.94287109375,5581.31396484375,5606.7890625,81392100,False,False,3.0,False
2017-04-04,5611.6650390625,5654.39892578125,5608.52392578125,5651.8232421875,106415400,False,False,1.0,False
2017-04-05,5668.001953125,5676.97998046875,5644.7919921875,5676.97998046875,83898800,False,False,1.0,False
2017-04-06,5668.30615234375,5680.23876953125,5645.30615234375,5680.23876953125,68797100,False,False,1.0,False
2017-04-07,5674.01123046875,5677.7177734375,5643.35009765625,5653.48583984375,64404200,False,False,1.0,False
2017-04-10,5662.6689453125,5677.07080078125,5628.98486328125,5644.298828125,72743800,False,False,3.0,False
2017-04-11,5647.90380859375,5658.72705078125,5621.7861328125,5627.93310546875,95131900,False,False,1.0,False
2017-04-12,5633.97509765625,5650.03515625,5631.7470703125,5644.15478515625,84273900,False,False,1.0,False
2017-04-13,5658.19921875,5660.384765625,5613.5439453125,5616.544921875,62159000,False,False,1.0,False
2017-04-17,5624.6171875,5631.509765625,5577.48681640625,5577.48681640625,60945800,False,False,4.0,False
2017-04-18,5597.666015625,5626.52392578125,5597.1689453125,5606.51708984375,69950500,False,False,1.0,False
2017-04-20,5609.89208984375,5619.36083984375,5590.03076171875,5595.30615234375,73938500,False,False,2.0,False
2017-04-21,5600.419921875,5664.47509765625,5599.4951171875,5664.47509765625,53480800,False,False,1.0,False
2017-04-25,5690.89404296875,5696.38916015625,5653.67578125,5680.7958984375,59697700,False,False,4.0,False
2017-04-26,5687.080078125,5726.52978515625,5679.59423828125,5726.52978515625,65935900,False,False,1.0,False
2017-04-27,5708.23095703125,5718.89501953125,5697.791015625,5707.02783203125,68662300,False,False,1.0,False
2017-04-28,5715.0849609375,5724.5078125,5684.58984375,5685.2978515625,57985100,False,False,1.0,False
2017-05-02,5703.8671875,5714.34423828125,5675.80810546875,5675.80810546875,57814800,False,False,4.0,False
2017-05-03,5681.59912109375,5686.8251953125,5647.3232421875,5647.3681640625,65683200,False,False,1.0,False
2017-05-04,5656.0908203125,5676.0087890625,5643.05419921875,5669.44287109375,66172000,False,False,1.0,False
